device,time,dne,srl,srrn,eda
NC04014,2024-10-28T13:17:25.375Z,,,,86880
NC04014,2024-10-28T13:17:25.500Z,,,,86373
NC04014,2024-10-28T13:17:25.625Z,,,,86083
NC04014,2024-10-28T13:17:25.750Z,,,,86446
NC04014,2024-10-28T13:17:25.875Z,,,,86663
NC04014,2024-10-28T13:17:26.000Z,,,,86373
NC04014,2024-10-28T13:17:26.125Z,,,,86880
NC04014,2024-10-28T13:17:26.250Z,,,,89643
NC04014,2024-10-28T13:17:26.375Z,,,,93666
NC04014,2024-10-28T13:17:26.500Z,,,,95136
NC04014,2024-10-28T13:17:26.625Z,,,,94327
NC04014,2024-10-28T13:17:26.750Z,,,,94253
NC04014,2024-10-28T13:17:26.875Z,,,,94474
NC04014,2024-10-28T13:17:27.000Z,,,,94621
NC04014,2024-10-28T13:17:27.125Z,,,,93299
NC04014,2024-10-28T13:17:27.250Z,,,,91395
NC04014,2024-10-28T13:17:27.375Z,,,,90226
NC04014,2024-10-28T13:17:27.500Z,,,,89643
NC04014,2024-10-28T13:17:27.625Z,,,,89570
NC04014,2024-10-28T13:17:27.750Z,,,,89570
NC04014,2024-10-28T13:17:27.875Z,,,,89060
NC04014,2024-10-28T13:17:28.000Z,,,,88769
NC04014,2024-10-28T13:17:28.125Z,,,,89060
NC04014,2024-10-28T13:17:28.250Z,,,,89060
NC04014,2024-10-28T13:17:28.375Z,,,,89133
NC04014,2024-10-28T13:17:28.500Z,,,,89060
NC04014,2024-10-28T13:17:28.625Z,,,,89278
NC04014,2024-10-28T13:17:28.750Z,,,,89351
NC04014,2024-10-28T13:17:28.875Z,,,,89643
NC04014,2024-10-28T13:17:29.000Z,,,,91102
NC04014,2024-10-28T13:17:29.125Z,,,,93886
NC04014,2024-10-28T13:17:29.250Z,,,,97127
NC04014,2024-10-28T13:17:29.375Z,,,,100610
NC04014,2024-10-28T13:17:29.500Z,,,,103293
NC04014,2024-10-28T13:17:29.625Z,,,,102995
NC04014,2024-10-28T13:17:29.750Z,,,,102995
NC04014,2024-10-28T13:17:29.875Z,,,,102920
NC04014,2024-10-28T13:17:30.000Z,,,,103144
NC04014,2024-10-28T13:17:30.125Z,,,,104265
NC04014,2024-10-28T13:17:30.250Z,,,,108020
NC04014,2024-10-28T13:17:30.375Z,,,,108548
NC04014,2024-10-28T13:17:30.500Z,,,,103817
NC04014,2024-10-28T13:17:30.625Z,,,,100908
NC04014,2024-10-28T13:17:30.750Z,,,,99348
NC04014,2024-10-28T13:17:30.875Z,,,,97718
NC04014,2024-10-28T13:17:31.000Z,,,,96758
NC04014,2024-10-28T13:17:31.125Z,,,,96094
NC04014,2024-10-28T13:17:31.250Z,,,,95431
NC04014,2024-10-28T13:17:31.375Z,,,,95431
NC04014,2024-10-28T13:17:31.500Z,,,,95062
NC04014,2024-10-28T13:17:31.625Z,,,,94180
NC04014,2024-10-28T13:17:31.750Z,,,,93739
NC04014,2024-10-28T13:17:31.875Z,,,,93739
NC04014,2024-10-28T13:17:32.000Z,,,,93666
NC04014,2024-10-28T13:17:32.125Z,,,,94180
NC04014,2024-10-28T13:17:32.250Z,,,,94327
NC04014,2024-10-28T13:17:32.375Z,,,,93959
NC04014,2024-10-28T13:17:32.500Z,,,,93666
NC04014,2024-10-28T13:17:32.625Z,,,,93446
NC04014,2024-10-28T13:17:32.750Z,,,,93299
NC04014,2024-10-28T13:17:32.875Z,,,,93372
NC04014,2024-10-28T13:17:33.000Z,,,,93299
NC04014,2024-10-28T13:17:33.125Z,,,,93079
NC04014,2024-10-28T13:17:33.250Z,,,,92932
NC04014,2024-10-28T13:17:33.375Z,,,,92785
NC04014,2024-10-28T13:17:33.500Z,,,,92712
NC04014,2024-10-28T13:17:33.625Z,,,,92492
NC04014,2024-10-28T13:17:33.750Z,,,,92566
NC04014,2024-10-28T13:17:33.875Z,,,,92712
NC04014,2024-10-28T13:17:34.000Z,,,,92419
NC04014,2024-10-28T13:17:34.125Z,,,,92126
NC04014,2024-10-28T13:17:34.250Z,,,,92199
NC04014,2024-10-28T13:17:34.375Z,,,,92566
NC04014,2024-10-28T13:17:34.500Z,,,,93079
NC04014,2024-10-28T13:17:34.625Z,,,,93152
NC04014,2024-10-28T13:17:34.750Z,,,,92712
NC04014,2024-10-28T13:17:34.875Z,,,,92712
NC04014,2024-10-28T13:17:35.000Z,,,,92859
NC04014,2024-10-28T13:17:35.125Z,,,,92419
NC04014,2024-10-28T13:17:35.250Z,,,,92126
NC04014,2024-10-28T13:17:35.375Z,,,,92492
NC04014,2024-10-28T13:17:35.500Z,,,,92639
NC04014,2024-10-28T13:17:35.625Z,,,,92273
NC04014,2024-10-28T13:17:35.750Z,,,,91980
NC04014,2024-10-28T13:17:35.875Z,,,,92199
NC04014,2024-10-28T13:17:36.000Z,,,,92053
NC04014,2024-10-28T13:17:36.125Z,,,,91833
NC04014,2024-10-28T13:17:36.250Z,,,,91833
NC04014,2024-10-28T13:17:36.375Z,,,,91614
NC04014,2024-10-28T13:17:36.500Z,,,,91321
NC04014,2024-10-28T13:17:36.625Z,,,,91541
NC04014,2024-10-28T13:17:36.750Z,,,,91833
NC04014,2024-10-28T13:17:36.875Z,,,,91541
NC04014,2024-10-28T13:17:37.000Z,,,,90810
NC04014,2024-10-28T13:17:37.125Z,,,,91029
NC04014,2024-10-28T13:17:37.250Z,,,,91395
NC04014,2024-10-28T13:17:37.375Z,,,,91395
NC04014,2024-10-28T13:17:37.500Z,,,,91321
NC04014,2024-10-28T13:17:37.625Z,,,,92273
NC04014,2024-10-28T13:17:37.750Z,,,,95504
NC04014,2024-10-28T13:17:37.875Z,,,,96463
NC04014,2024-10-28T13:17:38.000Z,,,,93813
NC04014,2024-10-28T13:17:38.125Z,,,,92199
NC04014,2024-10-28T13:17:38.250Z,,,,91980
NC04014,2024-10-28T13:17:38.375Z,,,,92053
NC04014,2024-10-28T13:17:38.500Z,,,,92126
NC04014,2024-10-28T13:17:38.625Z,,,,92346
NC04014,2024-10-28T13:17:38.750Z,,,,92126
NC04014,2024-10-28T13:17:38.875Z,,,,91980
NC04014,2024-10-28T13:17:39.000Z,,,,92053
NC04014,2024-10-28T13:17:39.125Z,,,,91614
NC04014,2024-10-28T13:17:39.250Z,,,,91687
NC04014,2024-10-28T13:17:39.375Z,,,,92053
NC04014,2024-10-28T13:17:39.500Z,,,,92126
NC04014,2024-10-28T13:17:39.625Z,,,,92273
NC04014,2024-10-28T13:17:39.750Z,,,,92419
NC04014,2024-10-28T13:17:39.875Z,,,,92492
NC04014,2024-10-28T13:17:40.000Z,,,,92273
NC04014,2024-10-28T13:17:40.125Z,,,,91833
NC04014,2024-10-28T13:17:40.250Z,,,,91760
NC04014,2024-10-28T13:17:40.375Z,,,,92126
NC04014,2024-10-28T13:17:40.500Z,,,,91907
NC04014,2024-10-28T13:17:40.625Z,,,,91614
NC04014,2024-10-28T13:17:40.750Z,,,,91760
NC04014,2024-10-28T13:17:40.875Z,,,,91833
NC04014,2024-10-28T13:17:41.000Z,,,,91760
NC04014,2024-10-28T13:17:41.125Z,,,,92199
NC04014,2024-10-28T13:17:41.250Z,,,,92566
NC04014,2024-10-28T13:17:41.375Z,,,,92712
NC04014,2024-10-28T13:17:41.500Z,,,,92492
NC04014,2024-10-28T13:17:41.625Z,,,,91833
NC04014,2024-10-28T13:17:41.750Z,,,,91468
NC04014,2024-10-28T13:17:41.875Z,,,,91760
NC04014,2024-10-28T13:17:42.000Z,,,,92053
NC04014,2024-10-28T13:17:42.125Z,,,,92199
NC04014,2024-10-28T13:17:42.250Z,,,,91833
NC04014,2024-10-28T13:17:42.375Z,,,,92712
NC04014,2024-10-28T13:17:42.500Z,,,,93592
NC04014,2024-10-28T13:17:42.625Z,,,,92859
NC04014,2024-10-28T13:17:42.750Z,,,,92639
NC04014,2024-10-28T13:17:42.875Z,,,,92419
NC04014,2024-10-28T13:17:43.000Z,,,,92199
NC04014,2024-10-28T13:17:43.125Z,,,,92199
NC04014,2024-10-28T13:17:43.250Z,,,,92346
NC04014,2024-10-28T13:17:43.375Z,,,,92566
NC04014,2024-10-28T13:17:43.500Z,,,,92273
NC04014,2024-10-28T13:17:43.625Z,,,,92126
NC04014,2024-10-28T13:17:43.750Z,,,,91833
NC04014,2024-10-28T13:17:43.875Z,,,,91760
NC04014,2024-10-28T13:17:44.000Z,,,,91907
NC04014,2024-10-28T13:17:44.125Z,,,,92346
NC04014,2024-10-28T13:17:44.250Z,,,,92639
NC04014,2024-10-28T13:17:44.375Z,,,,92785
NC04014,2024-10-28T13:17:44.500Z,,,,92932
NC04014,2024-10-28T13:17:44.625Z,,,,92932
NC04014,2024-10-28T13:17:44.750Z,,,,93446
NC04014,2024-10-28T13:17:44.875Z,,,,93225
NC04014,2024-10-28T13:17:45.000Z,,,,92859
NC04014,2024-10-28T13:17:45.125Z,,,,93005
NC04014,2024-10-28T13:17:45.250Z,,,,93079
NC04014,2024-10-28T13:17:45.375Z,,,,93079
NC04014,2024-10-28T13:17:45.500Z,,,,92932
NC04014,2024-10-28T13:17:45.625Z,,,,94106
NC04014,2024-10-28T13:17:45.750Z,,,,96094
NC04014,2024-10-28T13:17:45.875Z,,,,96832
NC04014,2024-10-28T13:17:46.000Z,,,,98014
NC04014,2024-10-28T13:17:46.125Z,,,,97644
NC04014,2024-10-28T13:17:46.250Z,,,,95136
NC04014,2024-10-28T13:17:46.375Z,,,,93886
NC04014,2024-10-28T13:17:46.500Z,,,,93519
NC04014,2024-10-28T13:17:46.625Z,,,,93299
NC04014,2024-10-28T13:17:46.750Z,,,,93446
NC04014,2024-10-28T13:17:46.875Z,,,,93519
NC04014,2024-10-28T13:17:47.000Z,,,,93225
NC04014,2024-10-28T13:17:47.125Z,,,,93152
NC04014,2024-10-28T13:17:47.250Z,,,,93005
NC04014,2024-10-28T13:17:47.375Z,,,,92492
NC04014,2024-10-28T13:17:47.500Z,,,,92273
NC04014,2024-10-28T13:17:47.625Z,,,,92419
NC04014,2024-10-28T13:17:47.750Z,,,,92419
NC04014,2024-10-28T13:17:47.875Z,,,,92273
NC04014,2024-10-28T13:17:48.000Z,,,,92419
NC04014,2024-10-28T13:17:48.125Z,,,,92932
NC04014,2024-10-28T13:17:48.250Z,,,,92859
NC04014,2024-10-28T13:17:48.375Z,,,,92932
NC04014,2024-10-28T13:17:48.500Z,,,,92932
NC04014,2024-10-28T13:17:48.625Z,,,,92932
NC04014,2024-10-28T13:17:48.750Z,,,,92859
NC04014,2024-10-28T13:17:48.875Z,,,,92712
NC04014,2024-10-28T13:17:49.000Z,,,,92859
NC04014,2024-10-28T13:17:49.125Z,,,,93079
NC04014,2024-10-28T13:17:49.250Z,,,,93079
NC04014,2024-10-28T13:17:49.375Z,,,,93152
NC04014,2024-10-28T13:17:49.500Z,,,,93299
NC04014,2024-10-28T13:17:49.625Z,,,,93446
NC04014,2024-10-28T13:17:49.750Z,,,,93372
NC04014,2024-10-28T13:17:49.875Z,,,,93225
NC04014,2024-10-28T13:17:50.000Z,,,,93299
NC04014,2024-10-28T13:17:50.125Z,,,,93152
NC04014,2024-10-28T13:17:50.250Z,,,,93225
NC04014,2024-10-28T13:17:50.375Z,,,,93225
NC04014,2024-10-28T13:17:50.500Z,,,,92566
NC04014,2024-10-28T13:17:50.625Z,,,,92419
NC04014,2024-10-28T13:17:50.750Z,,,,92346
NC04014,2024-10-28T13:17:50.875Z,,,,92346
NC04014,2024-10-28T13:17:51.000Z,,,,92273
NC04014,2024-10-28T13:17:51.125Z,,,,92419
NC04014,2024-10-28T13:17:51.250Z,,,,92273
NC04014,2024-10-28T13:17:51.375Z,,,,92566
NC04014,2024-10-28T13:17:51.500Z,,,,92785
NC04014,2024-10-28T13:17:51.625Z,,,,92712
NC04014,2024-10-28T13:17:51.750Z,,,,92639
NC04014,2024-10-28T13:17:51.875Z,,,,92566
NC04014,2024-10-28T13:17:52.000Z,,,,92273
NC04014,2024-10-28T13:17:52.125Z,,,,91907
NC04014,2024-10-28T13:17:52.250Z,,,,91833
NC04014,2024-10-28T13:17:52.375Z,,,,91980
NC04014,2024-10-28T13:17:52.500Z,,,,91321
NC04014,2024-10-28T13:17:52.625Z,,,,92273
NC04014,2024-10-28T13:17:52.750Z,,,,95357
NC04014,2024-10-28T13:17:52.875Z,,,,99348
NC04014,2024-10-28T13:17:53.000Z,,,,128431
NC04014,2024-10-28T13:17:53.125Z,,,,211111
NC04014,2024-10-28T13:17:53.250Z,,,,271367
NC04014,2024-10-28T13:17:53.375Z,,,,210122
NC04014,2024-10-28T13:17:53.500Z,,,,133770
NC04014,2024-10-28T13:17:53.625Z,,,,107493
NC04014,2024-10-28T13:17:53.750Z,,,,102472
NC04014,2024-10-28T13:17:53.875Z,,,,99645
NC04014,2024-10-28T13:17:54.000Z,,,,98829
NC04014,2024-10-28T13:17:54.125Z,,,,98162
NC04014,2024-10-28T13:17:54.250Z,,,,97866
NC04014,2024-10-28T13:17:54.375Z,,,,97571
NC04014,2024-10-28T13:17:54.500Z,,,,97423
NC04014,2024-10-28T13:17:54.625Z,,,,97127
NC04014,2024-10-28T13:17:54.750Z,,,,96832
NC04014,2024-10-28T13:17:54.875Z,,,,96315
NC04014,2024-10-28T13:17:55.000Z,,,,95946
NC04014,2024-10-28T13:17:55.125Z,,,,95652
NC04014,2024-10-28T13:17:55.250Z,,,,95431
NC04014,2024-10-28T13:17:55.375Z,,,,94768
NC04014,2024-10-28T13:17:55.500Z,,,,94694
NC04014,2024-10-28T13:17:55.625Z,,,,94694
NC04014,2024-10-28T13:17:55.750Z,,,,94400
NC04014,2024-10-28T13:17:55.875Z,,,,94547
NC04014,2024-10-28T13:17:56.000Z,,,,94400
NC04014,2024-10-28T13:17:56.125Z,,,,93959
NC04014,2024-10-28T13:17:56.250Z,,,,93886
NC04014,2024-10-28T13:17:56.375Z,,,,93959
NC04014,2024-10-28T13:17:56.500Z,,,,93592
NC04014,2024-10-28T13:17:56.625Z,,,,93079
NC04014,2024-10-28T13:17:56.750Z,,,,93005
NC04014,2024-10-28T13:17:56.875Z,,,,92639
NC04014,2024-10-28T13:17:57.000Z,,,,92199
NC04014,2024-10-28T13:17:57.125Z,,,,92346
NC04014,2024-10-28T13:17:57.250Z,,,,92126
NC04014,2024-10-28T13:17:57.375Z,,,,91980
NC04014,2024-10-28T13:17:57.500Z,,,,92273
NC04014,2024-10-28T13:17:57.625Z,,,,92126
NC04014,2024-10-28T13:17:57.750Z,,,,91980
NC04014,2024-10-28T13:17:57.875Z,,,,91687
NC04014,2024-10-28T13:17:58.000Z,,,,91468
NC04014,2024-10-28T13:17:58.125Z,,,,91395
NC04014,2024-10-28T13:17:58.250Z,,,,91614
NC04014,2024-10-28T13:17:58.375Z,,,,91907
NC04014,2024-10-28T13:17:58.500Z,,,,91760
NC04014,2024-10-28T13:17:58.625Z,,,,91248
NC04014,2024-10-28T13:17:58.750Z,,,,91102
NC04014,2024-10-28T13:17:58.875Z,,,,91395
NC04014,2024-10-28T13:17:59.000Z,,,,91248
NC04014,2024-10-28T13:17:59.125Z,,,,91248
NC04014,2024-10-28T13:17:59.250Z,,,,91248
NC04014,2024-10-28T13:17:59.375Z,,,,91468
NC04014,2024-10-28T13:17:59.500Z,,,,91468
NC04014,2024-10-28T13:17:59.625Z,,,,91248
NC04014,2024-10-28T13:17:59.750Z,,,,91248
NC04014,2024-10-28T13:17:59.875Z,,,,91029
NC04014,2024-10-28T13:18:00.000Z,,,,90883
NC04014,2024-10-28T13:18:00.125Z,,,,90591
NC04014,2024-10-28T13:18:00.250Z,,,,90664
NC04014,2024-10-28T13:18:00.375Z,,,,91175
NC04014,2024-10-28T13:18:00.500Z,,,,91029
NC04014,2024-10-28T13:18:00.625Z,,,,91395
NC04014,2024-10-28T13:18:00.750Z,,,,91687
NC04014,2024-10-28T13:18:00.875Z,,,,91395
NC04014,2024-10-28T13:18:01.000Z,,,,91248
NC04014,2024-10-28T13:18:01.125Z,,,,90956
NC04014,2024-10-28T13:18:01.250Z,,,,90737
NC04014,2024-10-28T13:18:01.375Z,,,,90445
NC04014,2024-10-28T13:18:01.500Z,,,,89861
NC04014,2024-10-28T13:18:01.625Z,,,,89716
NC04014,2024-10-28T13:18:01.750Z,,,,89643
NC04014,2024-10-28T13:18:01.875Z,,,,89206
NC04014,2024-10-28T13:18:02.000Z,,,,88987
NC04014,2024-10-28T13:18:02.125Z,,,,89133
NC04014,2024-10-28T13:18:02.250Z,,,,89060
NC04014,2024-10-28T13:18:02.375Z,,,,88914
NC04014,2024-10-28T13:18:02.500Z,,,,88914
NC04014,2024-10-28T13:18:02.625Z,,,,88769
NC04014,2024-10-28T13:18:02.750Z,,,,88769
NC04014,2024-10-28T13:18:02.875Z,,,,88551
NC04014,2024-10-28T13:18:03.000Z,,,,88623
NC04014,2024-10-28T13:18:03.125Z,,,,88696
NC04014,2024-10-28T13:18:03.250Z,,,,88769
NC04014,2024-10-28T13:18:03.375Z,,,,88769
NC04014,2024-10-28T13:18:03.500Z,,,,88696
NC04014,2024-10-28T13:18:03.625Z,,,,88769
NC04014,2024-10-28T13:18:03.750Z,,,,88551
NC04014,2024-10-28T13:18:03.875Z,,,,88333
NC04014,2024-10-28T13:18:04.000Z,,,,88478
NC04014,2024-10-28T13:18:04.125Z,,,,88769
NC04014,2024-10-28T13:18:04.250Z,,,,88842
NC04014,2024-10-28T13:18:04.375Z,,,,88987
NC04014,2024-10-28T13:18:04.500Z,,,,89570
NC04014,2024-10-28T13:18:04.625Z,,,,91541
NC04014,2024-10-28T13:18:04.750Z,,,,94694
NC04014,2024-10-28T13:18:04.875Z,,,,96684
NC04014,2024-10-28T13:18:05.000Z,,,,96315
NC04014,2024-10-28T13:18:05.125Z,,,,95283
NC04014,2024-10-28T13:18:05.250Z,,,,95357
NC04014,2024-10-28T13:18:05.375Z,,,,95504
NC04014,2024-10-28T13:18:05.500Z,,,,95504
NC04014,2024-10-28T13:18:05.625Z,,,,95946
NC04014,2024-10-28T13:18:05.750Z,,,,97201
NC04014,2024-10-28T13:18:05.875Z,,,,98829
NC04014,2024-10-28T13:18:06.000Z,,,,99645
NC04014,2024-10-28T13:18:06.125Z,,,,99348
NC04014,2024-10-28T13:18:06.250Z,,,,98903
NC04014,2024-10-28T13:18:06.375Z,,,,97792
NC04014,2024-10-28T13:18:06.500Z,,,,96684
NC04014,2024-10-28T13:18:06.625Z,,,,94989
NC04014,2024-10-28T13:18:06.750Z,,,,93152
NC04014,2024-10-28T13:18:06.875Z,,,,92126
NC04014,2024-10-28T13:18:07.000Z,,,,91175
NC04014,2024-10-28T13:18:07.125Z,,,,90591
NC04014,2024-10-28T13:18:07.250Z,,,,90299
NC04014,2024-10-28T13:18:07.375Z,,,,90299
NC04014,2024-10-28T13:18:07.500Z,,,,90007
NC04014,2024-10-28T13:18:07.625Z,,,,89861
NC04014,2024-10-28T13:18:07.750Z,,,,89497
NC04014,2024-10-28T13:18:07.875Z,,,,88842
NC04014,2024-10-28T13:18:08.000Z,,,,88696
NC04014,2024-10-28T13:18:08.125Z,,,,89570
NC04014,2024-10-28T13:18:08.250Z,,,,89424
NC04014,2024-10-28T13:18:08.375Z,,,,88914
NC04014,2024-10-28T13:18:08.500Z,,,,88842
NC04014,2024-10-28T13:18:08.625Z,,,,88769
NC04014,2024-10-28T13:18:08.750Z,,,,88769
NC04014,2024-10-28T13:18:08.875Z,,,,88987
NC04014,2024-10-28T13:18:09.000Z,,,,88842
NC04014,2024-10-28T13:18:09.125Z,,,,88696
NC04014,2024-10-28T13:18:09.250Z,,,,88769
NC04014,2024-10-28T13:18:09.375Z,,,,89351
NC04014,2024-10-28T13:18:09.500Z,,,,89497
NC04014,2024-10-28T13:18:09.625Z,,,,89643
NC04014,2024-10-28T13:18:09.750Z,,,,89643
NC04014,2024-10-28T13:18:09.875Z,,,,89497
NC04014,2024-10-28T13:18:10.000Z,,,,89497
NC04014,2024-10-28T13:18:10.125Z,,,,89497
NC04014,2024-10-28T13:18:10.250Z,,,,89643
NC04014,2024-10-28T13:18:10.375Z,,,,89789
NC04014,2024-10-28T13:18:10.500Z,,,,89716
NC04014,2024-10-28T13:18:10.625Z,,,,89497
NC04014,2024-10-28T13:18:10.750Z,,,,89424
NC04014,2024-10-28T13:18:10.875Z,,,,89424
NC04014,2024-10-28T13:18:11.000Z,,,,89278
NC04014,2024-10-28T13:18:11.125Z,,,,89060
NC04014,2024-10-28T13:18:11.250Z,,,,88914
NC04014,2024-10-28T13:18:11.375Z,,,,88769
NC04014,2024-10-28T13:18:11.500Z,,,,88842
NC04014,2024-10-28T13:18:11.625Z,,,,88333
NC04014,2024-10-28T13:18:11.750Z,,,,88042
NC04014,2024-10-28T13:18:11.875Z,,,,88042
NC04014,2024-10-28T13:18:12.000Z,,,,87243
NC04014,2024-10-28T13:18:12.125Z,,,,86880
NC04014,2024-10-28T13:18:12.250Z,,,,87243
NC04014,2024-10-28T13:18:12.375Z,,,,87533
NC04014,2024-10-28T13:18:12.500Z,,,,87606
NC04014,2024-10-28T13:18:12.625Z,,,,87679
NC04014,2024-10-28T13:18:12.750Z,,,,87679
NC04014,2024-10-28T13:18:12.875Z,,,,87533
NC04014,2024-10-28T13:18:13.000Z,,,,87606
NC04014,2024-10-28T13:18:13.125Z,,,,87896
NC04014,2024-10-28T13:18:13.250Z,,,,88333
NC04014,2024-10-28T13:18:13.375Z,,,,88042
NC04014,2024-10-28T13:18:13.500Z,,,,88042
NC04014,2024-10-28T13:18:13.625Z,,,,88769
NC04014,2024-10-28T13:18:13.750Z,,,,88842
NC04014,2024-10-28T13:18:13.875Z,,,,88914
NC04014,2024-10-28T13:18:14.000Z,,,,89789
NC04014,2024-10-28T13:18:14.125Z,,,,93372
NC04014,2024-10-28T13:18:14.250Z,,,,99125
NC04014,2024-10-28T13:18:14.375Z,,,,102920
NC04014,2024-10-28T13:18:14.500Z,,,,103667
NC04014,2024-10-28T13:18:14.625Z,,,,102323
NC04014,2024-10-28T13:18:14.750Z,,,,101503
NC04014,2024-10-28T13:18:14.875Z,,,,100982
NC04014,2024-10-28T13:18:15.000Z,,,,100239
NC04014,2024-10-28T13:18:15.125Z,,,,98384
NC04014,2024-10-28T13:18:15.250Z,,,,95652
NC04014,2024-10-28T13:18:15.375Z,,,,93299
NC04014,2024-10-28T13:18:15.500Z,,,,92273
NC04014,2024-10-28T13:18:15.625Z,,,,91760
NC04014,2024-10-28T13:18:15.750Z,,,,91321
NC04014,2024-10-28T13:18:15.875Z,,,,91102
NC04014,2024-10-28T13:18:16.000Z,,,,90956
NC04014,2024-10-28T13:18:16.125Z,,,,90956
NC04014,2024-10-28T13:18:16.250Z,,,,90664
NC04014,2024-10-28T13:18:16.375Z,,,,90080
NC04014,2024-10-28T13:18:16.500Z,,,,89861
NC04014,2024-10-28T13:18:16.625Z,,,,89643
NC04014,2024-10-28T13:18:16.750Z,,,,89278
NC04014,2024-10-28T13:18:16.875Z,,,,89060
NC04014,2024-10-28T13:18:17.000Z,,,,89206
NC04014,2024-10-28T13:18:17.125Z,,,,89278
NC04014,2024-10-28T13:18:17.250Z,,,,89206
NC04014,2024-10-28T13:18:17.375Z,,,,89497
NC04014,2024-10-28T13:18:17.500Z,,,,89716
NC04014,2024-10-28T13:18:17.625Z,,,,89643
NC04014,2024-10-28T13:18:17.750Z,,,,89570
NC04014,2024-10-28T13:18:17.875Z,,,,89861
NC04014,2024-10-28T13:18:18.000Z,,,,89643
NC04014,2024-10-28T13:18:18.125Z,,,,89278
NC04014,2024-10-28T13:18:18.250Z,,,,89206
NC04014,2024-10-28T13:18:18.375Z,,,,89351
NC04014,2024-10-28T13:18:18.500Z,,,,89497
NC04014,2024-10-28T13:18:18.625Z,,,,89351
NC04014,2024-10-28T13:18:18.750Z,,,,88987
NC04014,2024-10-28T13:18:18.875Z,,,,88551
NC04014,2024-10-28T13:18:19.000Z,,,,88405
NC04014,2024-10-28T13:18:19.125Z,,,,88551
NC04014,2024-10-28T13:18:19.250Z,,,,88260
NC04014,2024-10-28T13:18:19.375Z,,,,87969
NC04014,2024-10-28T13:18:19.500Z,,,,87824
NC04014,2024-10-28T13:18:19.625Z,,,,87896
NC04014,2024-10-28T13:18:19.750Z,,,,87896
NC04014,2024-10-28T13:18:19.875Z,,,,87751
NC04014,2024-10-28T13:18:20.000Z,,,,87606
NC04014,2024-10-28T13:18:20.125Z,,,,87824
NC04014,2024-10-28T13:18:20.250Z,,,,87751
NC04014,2024-10-28T13:18:20.375Z,,,,87751
NC04014,2024-10-28T13:18:20.500Z,,,,89424
NC04014,2024-10-28T13:18:20.625Z,,,,91833
NC04014,2024-10-28T13:18:20.750Z,,,,92785
NC04014,2024-10-28T13:18:20.875Z,,,,91760
NC04014,2024-10-28T13:18:21.000Z,,,,90372
NC04014,2024-10-28T13:18:21.125Z,,,,89206
NC04014,2024-10-28T13:18:21.250Z,,,,88478
NC04014,2024-10-28T13:18:21.375Z,,,,88551
NC04014,2024-10-28T13:18:21.500Z,,,,88696
NC04014,2024-10-28T13:18:21.625Z,,,,88551
NC04014,2024-10-28T13:18:21.750Z,,,,88333
NC04014,2024-10-28T13:18:21.875Z,,,,88696
NC04014,2024-10-28T13:18:22.000Z,,,,89789
NC04014,2024-10-28T13:18:22.125Z,,,,91614
NC04014,2024-10-28T13:18:22.250Z,,,,93519
NC04014,2024-10-28T13:18:22.375Z,,,,94915
NC04014,2024-10-28T13:18:22.500Z,,,,95210
NC04014,2024-10-28T13:18:22.625Z,,,,94621
NC04014,2024-10-28T13:18:22.750Z,,,,93886
NC04014,2024-10-28T13:18:22.875Z,,,,93225
NC04014,2024-10-28T13:18:23.000Z,,,,92419
NC04014,2024-10-28T13:18:23.125Z,,,,90883
NC04014,2024-10-28T13:18:23.250Z,,,,90007
NC04014,2024-10-28T13:18:23.375Z,,,,89789
NC04014,2024-10-28T13:18:23.500Z,,,,89133
NC04014,2024-10-28T13:18:23.625Z,,,,88623
NC04014,2024-10-28T13:18:23.750Z,,,,88405
NC04014,2024-10-28T13:18:23.875Z,,,,88623
NC04014,2024-10-28T13:18:24.000Z,,,,88405
NC04014,2024-10-28T13:18:24.125Z,,,,88260
NC04014,2024-10-28T13:18:24.250Z,,,,87896
NC04014,2024-10-28T13:18:24.375Z,,,,87751
NC04014,2024-10-28T13:18:24.500Z,,,,87533
NC04014,2024-10-28T13:18:24.625Z,,,,87606
NC04014,2024-10-28T13:18:24.750Z,,,,87896
NC04014,2024-10-28T13:18:24.875Z,,,,87679
NC04014,2024-10-28T13:18:25.000Z,,,,87679
NC04014,2024-10-28T13:18:25.125Z,,,,87243
NC04014,2024-10-28T13:18:25.250Z,,,,87316
NC04014,2024-10-28T13:18:25.375Z,,,,87896
NC04014,2024-10-28T13:18:25.500Z,,,,87969
NC04014,2024-10-28T13:18:25.625Z,,,,87969
NC04014,2024-10-28T13:18:25.750Z,,,,87896
NC04014,2024-10-28T13:18:25.875Z,,,,87606
NC04014,2024-10-28T13:18:26.000Z,,,,88114
NC04014,2024-10-28T13:18:26.125Z,,,,89278
NC04014,2024-10-28T13:18:26.250Z,,,,90299
NC04014,2024-10-28T13:18:26.375Z,,,,93813
NC04014,2024-10-28T13:18:26.500Z,,,,96684
NC04014,2024-10-28T13:18:26.625Z,,,,94400
NC04014,2024-10-28T13:18:26.750Z,,,,91102
NC04014,2024-10-28T13:18:26.875Z,,,,89570
NC04014,2024-10-28T13:18:27.000Z,,,,88914
NC04014,2024-10-28T13:18:27.125Z,,,,88987
NC04014,2024-10-28T13:18:27.250Z,,,,89060
NC04014,2024-10-28T13:18:27.375Z,,,,89206
NC04014,2024-10-28T13:18:27.500Z,,,,89643
NC04014,2024-10-28T13:18:27.625Z,,,,89424
